asset_key,asset_code,asset_id,serial_number,name,category_code,model_code,location_code,intended_location_code,department_code,employee_id,status,raw_qty,unit_index,notes,source_kind,source_refs,needs_review,source_store_code
OBS:6786FD43B1,DATA-82B236BFC72D,,,Mouse,POS,M-C4141157CB,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=3,true,VA08
SN:G23C76615,SN-G23C76615,,G23C76615,Scanning gun,POS,M-CD90B4BBAE,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=4 | Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=11,true,VA08
SN:X7B9025160,SN-X7B9025160,,X7B9025160,Bill Printer,BACKEND,M-A44B40D714,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=5,false,VA08
SN:PSZ26391WDK,SN-PSZ26391WDK,,PSZ26391WDK,"Switch (Internal Switch-POS, TF, Wifi)",NET,M-7359091762,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=6,false,VA08
SN:9C05D6797F4B,SN-9C05D6797F4B,,9C05D6797F4B,Access Point,NET,M-6EF0B7C827,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=7 | Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=11,false,VA08
SN:FGT40FTK24013313,SN-FGT40FTK24013313,,FGT40FTK24013313,Firewall,NET,M-1D807E3F07,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=8,false,VA08
SN:NMYA802545,SN-NMYA802545,,NMYA802545,Printer,BACKEND,M-86DBA21F9C,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=9,false,VA08
SN:24165523020005,SN-24165523020005,,24165523020005,PDT,PDT,M-3CA18C0ABD,VA08,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA08.xlsx#VA08!row=10,false,VA08
SN:8CC3213L26,SN-8CC3213L26,,8CC3213L26,Desktop,POS,M-5D3B848B56,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=2,false,VA11
SN:G23D05933,SN-G23D05933,,G23D05933,Scanner,POS,M-0335461D6F,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=3,false,VA11
SN:X7B9028160,SN-X7B9028160,,X7B9028160,Bill Printer,BACKEND,M-802FE3D739,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=4,false,VA11
SN:D190928010060,SN-D190928010060,,D190928010060,Pole Display,POS,M-C87CF724DF,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=5,false,VA11
SN:MK410221102370,SN-MK410221102370,,MK410221102370,Cash Drawer,POS,M-800A456DE2,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=6,false,VA11
SN:NMYA834048,SN-NMYA834048,,NMYA834048,A4 Printer,BACKEND,M-C35CE66F95,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=7,false,VA11
OBS:A6894E317F,DATA-3B354773F915,,,Other,BACKEND,M-030D3AB85F,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=8,true,VA11
SN:3CQ2320CS2,SN-3CQ2320CS2,,3CQ2320CS2,Monitor,POS,M-744A821E88,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=9,false,VA11
SN:PSZ27181B30,SN-PSZ27181B30,,PSZ27181B30,Network Switch,NET,M-A91278B872,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=10,false,VA11
SN:FGT40FTK24006198,SN-FGT40FTK24006198,,FGT40FTK24006198,Firewall,NET,M-ECEE1E3A15,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=11 | Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=23 | Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=8,true,VA11
SN:24164523022699,SN-24164523022699,,24164523022699,PDT,PDT,M-582F976207,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=12,false,VA11
SN:I1623H0005,SN-I1623H0005,,I1623H0005,O2O,BACKEND,M-E4C940D925,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=13,false,VA11
SN:2530022102300552,SN-2530022102300552,,2530022102300552,PDT Printer,PDT,M-462230A72A,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=14,false,VA11
SN:9C05D6798618,SN-9C05D6798618,,9C05D6798618,Access Point,NET,M-6C874DB6B9,VA11,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA11.xlsx#VA11!row=15,false,VA11
SN:NMYA765067,SN-NMYA765067,,NMYA765067,A4 Printer,BACKEND,M-C35CE66F95,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=2 | Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=7,true,VA12
SN:G23D05439,SN-G23D05439,,G23D05439,Scanner,POS,M-0335461D6F,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=3,false,VA12
SN:X7B9025644,SN-X7B9025644,,X7B9025644,Bill Printer,BACKEND,M-AAC6DA06E6,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=4 | Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=13,false,VA12
OBS:1701B3B228,DATA-9CDA9A67608A,,,Other,OFF,M-8312374DC3,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=5,true,VA12
OBS:A73947445A,DATA-D32253CCFD71,,,Monitor,POS,M-4BB721102E,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=6,true,VA12
SN:3CQ232065Y,SN-3CQ232065Y,,3CQ232065Y,Pole Display,POS,M-FF37A256CF,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=7 | Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=15,false,VA12
SN:PSZ27111BB9,SN-PSZ27111BB9,,PSZ27111BB9,Network Switch,NET,M-A91278B872,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=8 | Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=17,false,VA12
OBS:50FBAD216B,DATA-49A176AA613D,,,USB Hub,BACKEND,M-219A7A832E,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=9,true,VA12
SN:8CC2231CV8,SN-8CC2231CV8,,8CC2231CV8,Desktop,POS,M-E99D25C57D,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=10,false,VA12
OBS:3B16CD1A5C,DATA-474EBEEBF751,,,Other,BACKEND,M-427B7A810B,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=14,true,VA12
SN:D190928010128,SN-D190928010128,,D190928010128,Pole Display,POS,M-BEE0AAC906,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=16,false,VA12
OBS:AF79CEBCC2,DATA-6D98DDB85404,,,USB Hub,BACKEND,M-5BD12329B1,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=18,true,VA12
SN:24248523020405,SN-24248523020405,,24248523020405,PDT,PDT,M-582F976207,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=19,false,VA12
SN:9C05D67987D6,SN-9C05D67987D6,,9C05D67987D6,Access Point,NET,M-6C874DB6B9,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=20,false,VA12
SN:FGT40FTK2309D2HW,SN-FGT40FTK2309D2HW,,FGT40FTK2309D2HW,Firewall,NET,M-ECEE1E3A15,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=21 | Audit 2026 device/Data store/Audit/VA20.xlsx#VA20!row=18,true,VA12
SN:2534123052300531,SN-2534123052300531,,2534123052300531,PDT Printer,PDT,M-462230A72A,VA12,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA12.xlsx#VA12!row=22 | Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=13,true,VA12
SN:3CQ633116Z,SN-3CQ633116Z,,3CQ633116Z,Monitor,POS,M-1566EC3FFD,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=2,false,VA13
SN:X7BA011302,SN-X7BA011302,,X7BA011302,Bill Printer,BACKEND,M-802FE3D739,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=3,false,VA13
SN:NMYA783802,SN-NMYA783802,,NMYA783802,A4 Printer,BACKEND,M-C35CE66F95,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=4,false,VA13
SN:211130000049,SN-211130000049,,211130000049,Pole Display,POS,M-F1D669CAC8,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=5,false,VA13
OBS:C436F31137,DATA-3AF553EA4605,,,USB,BACKEND,M-4990EF9994,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=6,true,VA13
SN:MK410220300197,SN-MK410220300197,,MK410220300197,Cash Drawer,POS,M-C51759092B,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=7,false,VA13
SN:FGT40FTK24010083,SN-FGT40FTK24010083,,FGT40FTK24010083,Firewall,NET,M-ECEE1E3A15,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=8,false,VA13
SN:22172W5002275,SN-22172W5002275,,22172W5002275,Network Switch,NET,M-3A294ADA95,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=9,false,VA13
SN:G22EB4602,SN-G22EB4602,,G22EB4602,Scanner,POS,M-0335461D6F,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=10,false,VA13
OBS:CE4F3FDE13,DATA-3D239844BA05,,,Other,BACKEND,M-324CFC0AF8,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=11,true,VA13
SN:8CC22011LP,SN-8CC22011LP,,8CC22011LP,Desktop,POS,M-6D79E76F92,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=12,false,VA13
SN:I1622F0004,SN-I1622F0004,,I1622F0004,O2O Printer,BACKEND,M-E4C940D925,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=13,false,VA13
SN:862854053050057,SN-862854053050057,,862854053050057,Tablet,BACKEND,M-F7755C45DD,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=14,false,VA13
SN:24165523020013,SN-24165523020013,,24165523020013,PDT,PDT,M-582F976207,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=15,false,VA13
SN:9C05D6798566,SN-9C05D6798566,,9C05D6798566,Access Point,NET,M-6C874DB6B9,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=16,false,VA13
SN:2534123052300540,SN-2534123052300540,,2534123052300540,PDT Printer,PDT,M-462230A72A,VA13,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA13.xlsx#VA13!row=17,false,VA13
SN:8CG8105N35,SN-8CG8105N35,,8CG8105N35,Desktop,POS,M-08D0C0DAE5,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=2,false,VA14
SN:X7B90227772,SN-X7B90227772,,X7B90227772,Bill Printer,BACKEND,M-802FE3D739,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=3,false,VA14
OBS:9538E71BB3,DATA-03A9606CE117,,,Mouse,POS,M-C4141157CB,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=4,true,VA14
OBS:F82B0863D2,DATA-FA0E5B8D3BA8,,,Keyboard,POS,M-763A1D1E90,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=5,true,VA14
SN:NMYA786005,SN-NMYA786005,,NMYA786005,A4 Printer,BACKEND,M-C35CE66F95,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=6,false,VA14
SN:493345-002,SN-493345-002,,493345-002,Pole Display,POS,M-7BAD4E6229,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=7,false,VA14
SN:CN-OMMK39-72872-5CO-G47U-A00,SN-CN-OMMK39-72872-5CO-G47U-A00,,CN-OMMK39-72872-5CO-G47U-A00,Monitor,POS,M-64EB61AFB2,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=8,false,VA14
SN:2201552001955,SN-2201552001955,,2201552001955,Network Switch,NET,M-3A294ADA95,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=9,false,VA14
SN:FGT40FTK2309D2CM,SN-FGT40FTK2309D2CM,,FGT40FTK2309D2CM,firewall,NET,M-ECEE1E3A15,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=10,false,VA14
SN:24144523021823,SN-24144523021823,,24144523021823,PDT,PDT,M-582F976207,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=12,false,VA14
SN:HA1JZCBD,SN-HA1JZCBD,,HA1JZCBD,Tablet,BACKEND,M-F7755C45DD,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=13,false,VA14
SN:I1624C0003,SN-I1624C0003,,I1624C0003,O2O Printer,BACKEND,M-E4C940D925,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=14,false,VA14
SN:9C05D679886A,SN-9C05D679886A,,9C05D679886A,Access point,NET,M-6C874DB6B9,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=15,false,VA14
SN:354348130452407,SN-354348130452407,,354348130452407,Tablet,BACKEND,M-23D6D13F7A,VA14,,,,UNDER_MAINTENANCE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=16,false,VA14
SN:MK410220300534,SN-MK410220300534,,MK410220300534,Cash Drawer,POS,M-C51759092B,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=17,false,VA14
SN:2534123052300545,SN-2534123052300545,,2534123052300545,PDT Printer,PDT,M-462230A72A,VA14,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA14.xlsx#VA14!row=18,false,VA14
SN:1HC4LQ3,SN-1HC4LQ3,,1HC4LQ3,Desktop,POS,M-AA46B4F2F0,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=2,false,VA15
SN:1CR8371GSK,SN-1CR8371GSK,,1CR8371GSK,monitor,POS,M-8EEE14C3D9,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=3,false,VA15
SN:20230526081,SN-20230526081,,20230526081,Cash Drawer,POS,M-C51759092B,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=4,false,VA15
SN:211130000045,SN-211130000045,,211130000045,Pole Display,POS,M-F1D669CAC8,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=5 | Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=5,true,VA15
SN:22253D9009871,SN-22253D9009871,,22253D9009871,Network Switch,NET,M-3A294ADA95,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=6,false,VA15
SN:G21M82786,SN-G21M82786,,G21M82786,Scanner,POS,M-0335461D6F,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=7,false,VA15
SN:X7B9022758,SN-X7B9022758,,X7B9022758,Bill Printer,BACKEND,M-802FE3D739,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=8,false,VA15
SN:CNBRP8339N,SN-CNBRP8339N,,CNBRP8339N,A4 Printer,BACKEND,M-ED6EDBD62F,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=9,false,VA15
OBS:22B327A3D0,DATA-C257F399E2A6,,,Other,BACKEND,M-324CFC0AF8,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=10,true,VA15
SN:FGT40FTK24012854,SN-FGT40FTK24012854,,FGT40FTK24012854,Firewall,NET,M-ECEE1E3A15,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=11,false,VA15
SN:24164523022668,SN-24164523022668,,24164523022668,PDT,PDT,M-582F976207,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=12,false,VA15
SN:9C05D679882E,SN-9C05D679882E,,9C05D679882E,Access Point,NET,M-6C874DB6B9,VA15,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA15.xlsx#VA15!row=14,false,VA15
SN:8CC2231D6Z,SN-8CC2231D6Z,,8CC2231D6Z,Desktop,POS,M-E99D25C57D,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=2,false,VA16
SN:2HC4LQ3,SN-2HC4LQ3,,2HC4LQ3,Desktop,POS,M-AA46B4F2F0,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=3,false,VA16
SN:3CQ54013F6,SN-3CQ54013F6,,3CQ54013F6,Monitor,POS,M-8EEE14C3D9,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=5,false,VA16
SN:1CR8420HDS,SN-1CR8420HDS,,1CR8420HDS,Monitor,POS,M-8EEE14C3D9,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=6,false,VA16
SN:1CR82307CH,SN-1CR82307CH,,1CR82307CH,Monitor,POS,M-8EEE14C3D9,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=7,false,VA16
SN:F3H40430496,SN-F3H40430496,,F3H40430496,Other,NET,M-E5F6F65458,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=8,false,VA16
SN:MK410220300326,SN-MK410220300326,,MK410220300326,Cash Drawer,POS,M-C51759092B,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=9,false,VA16
SN:DGAV141220180740,SN-DGAV141220180740,,DGAV141220180740,Cash Drawer,POS,M-7D15C6B70A,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=10,false,VA16
SN:S31U4I3002273,SN-S31U4I3002273,,S31U4I3002273,Network Switch,NET,M-D0CE7EA4F3,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=11,false,VA16
SN:211130000039,SN-211130000039,,211130000039,Pole Display,POS,M-F1D669CAC8,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=12,false,VA16
SN:211130000034,SN-211130000034,,211130000034,Pole Display,POS,M-F1D669CAC8,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=13,false,VA16
OBS:0F3CFEDF73,DATA-E706FD797B59,,,USB Hub,BACKEND,M-8C29E1B7B8,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=14,true,VA16
SN:G21EB1552,SN-G21EB1552,,G21EB1552,Scanner,POS,M-0335461D6F,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=15,false,VA16
SN:G21E85723,SN-G21E85723,,G21E85723,Scanner,POS,M-0335461D6F,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=16,false,VA16
SN:X7B9025195,SN-X7B9025195,,X7B9025195,Bill Printer,BACKEND,M-802FE3D739,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=17,false,VA16
SN:X7BA007402,SN-X7BA007402,,X7BA007402,Bill Printer,BACKEND,M-802FE3D739,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=18,false,VA16
SN:NMYA585779,SN-NMYA585779,,NMYA585779,A4 Printer,BACKEND,M-C35CE66F95,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=19,false,VA16
OBS:8B337BB83A,DATA-04614B50E1CF,,,Other,BACKEND,M-A82571F165,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=20,true,VA16
SN:CNK3380795,SN-CNK3380795,,CNK3380795,Other,BACKEND,M-324CFC0AF8,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=21,false,VA16
SN:S24144523021519,SN-S24144523021519,,S24144523021519,PDT,PDT,M-582F976207,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=24,false,VA16
SN:352294624028836,SN-352294624028836,,352294624028836,Table,BACKEND,M-23D6D13F7A,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=25,false,VA16
SN:I1622F0008,SN-I1622F0008,,I1622F0008,Printer (O2O),BACKEND,M-E4C940D925,VA16,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VA16.xlsx#VA16!row=26,false,VA16
